,model_ext,model,path_dets,prep_time,normalize,inference,nms
238,,yolov5s6_960_fp16,"image 239/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13200.jpg: 960x960 1 person, 1 truck, ",0.028923749923706055,0.005983114242553711,0.1735377311706543,0.0029931068420410156
239,,yolov5s6_960_fp16,"image 240/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13215.jpg: 960x960 1 person, 1 truck, ",0.02193760871887207,0.004987955093383789,0.15558552742004395,0.0039882659912109375
240,,yolov5s6_960_fp16,"image 241/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13230.jpg: 960x960 1 person, 1 truck, ",0.022939205169677734,0.005984067916870117,0.16057515144348145,0.00398564338684082
241,,yolov5s6_960_fp16,"image 242/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13245.jpg: 960x960 1 person, 1 truck, ",0.024936437606811523,0.004983425140380859,0.1545875072479248,0.003989219665527344
242,,yolov5s6_960_fp16,"image 243/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13260.jpg: 960x960 1 person, 1 truck, ",0.024940967559814453,0.004984140396118164,0.1605682373046875,0.0029904842376708984
243,,yolov5s6_960_fp16,"image 244/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13275.jpg: 960x960 1 person, 1 truck, ",0.022936105728149414,0.004986763000488281,0.15558576583862305,0.004985809326171875
244,,yolov5s6_960_fp16,"image 245/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13290.jpg: 960x960 1 person, 1 truck, ",0.02692556381225586,0.006981372833251953,0.16356348991394043,0.004987478256225586
245,,yolov5s6_960_fp16,"image 246/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13305.jpg: 960x960 1 person, 1 truck, ",0.03191637992858887,0.0059854984283447266,0.15458393096923828,0.0029921531677246094
246,,yolov5s6_960_fp16,"image 247/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13320.jpg: 960x960 1 person, 1 truck, ",0.023936986923217773,0.004987478256225586,0.16057038307189941,0.003993511199951172
247,,yolov5s6_960_fp16,"image 248/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13335.jpg: 960x960 1 person, 1 truck, ",0.02393507957458496,0.004986763000488281,0.15857481956481934,0.002994060516357422
248,,yolov5s6_960_fp16,"image 249/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1335.jpg: 960x960 1 car, 1 truck, ",0.021943330764770508,0.004983663558959961,0.1655580997467041,0.003989219665527344
249,,yolov5s6_960_fp16,"image 250/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13350.jpg: 960x960 1 person, 1 truck, ",0.022938013076782227,0.006987333297729492,0.16156315803527832,0.0039904117584228516
250,,yolov5s6_960_fp16,"image 251/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13365.jpg: 960x960 1 person, 1 truck, ",0.02393507957458496,0.004988670349121094,0.2124314308166504,0.003989696502685547
251,,yolov5s6_960_fp16,"image 252/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13380.jpg: 960x960 1 person, 1 truck, ",0.02094435691833496,0.004985809326171875,0.15658211708068848,0.003988742828369141
252,,yolov5s6_960_fp16,"image 253/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13395.jpg: 960x960 1 person, 2 trucks, ",0.022937774658203125,0.00699305534362793,0.16853857040405273,0.003991365432739258
253,,yolov5s6_960_fp16,"image 254/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13410.jpg: 960x960 1 person, 1 truck, ",0.02293682098388672,0.005985736846923828,0.15957331657409668,0.0029926300048828125
254,,yolov5s6_960_fp16,"image 255/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13425.jpg: 960x960 1 person, 1 truck, ",0.028919696807861328,0.004984855651855469,0.16954755783081055,0.004988193511962891
255,,yolov5s6_960_fp16,"image 256/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13440.jpg: 960x960 1 person, 1 truck, ",0.019947290420532227,0.006014108657836914,0.15754961967468262,0.002993345260620117
256,,yolov5s6_960_fp16,"image 257/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13455.jpg: 960x960 1 person, 1 truck, ",0.031912803649902344,0.005987882614135742,0.15957212448120117,0.003988981246948242
257,,yolov5s6_960_fp16,"image 258/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13470.jpg: 960x960 1 person, 2 trucks, ",0.02293705940246582,0.006989240646362305,0.17153501510620117,0.003988504409790039
258,,yolov5s6_960_fp16,"image 259/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13485.jpg: 960x960 1 person, 2 trucks, ",0.024931669235229492,0.007981061935424805,0.15957212448120117,0.003990650177001953
259,,yolov5s6_960_fp16,"image 260/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang135.jpg: 960x960 1 car, ",0.022938013076782227,0.006985902786254883,0.16555428504943848,0.0039899349212646484
260,,yolov5s6_960_fp16,"image 261/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1350.jpg: 960x960 2 cars, 1 truck, ",0.02692699432373047,0.008975982666015625,0.15259194374084473,0.003989696502685547
261,,yolov5s6_960_fp16,"image 262/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13500.jpg: 960x960 1 person, 2 trucks, ",0.02692556381225586,0.005983829498291016,0.1625661849975586,0.0029921531677246094
262,,yolov5s6_960_fp16,"image 263/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13515.jpg: 960x960 1 person, 2 trucks, ",0.024935245513916016,0.005984067916870117,0.15658020973205566,0.002993345260620117
263,,yolov5s6_960_fp16,"image 264/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13530.jpg: 960x960 1 person, 2 trucks, ",0.023935556411743164,0.005982875823974609,0.16157031059265137,0.003987789154052734
264,,yolov5s6_960_fp16,"image 265/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13545.jpg: 960x960 1 person, 2 trucks, ",0.02094244956970215,0.006982326507568359,0.1595747470855713,0.003989458084106445
265,,yolov5s6_960_fp16,"image 266/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13560.jpg: 960x960 1 person, 2 trucks, ",0.02692556381225586,0.005983829498291016,0.16156983375549316,0.002991199493408203
266,,yolov5s6_960_fp16,"image 267/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13575.jpg: 960x960 1 person, 2 trucks, ",0.024933576583862305,0.0059850215911865234,0.15159368515014648,0.0029935836791992188
267,,yolov5s6_960_fp16,"image 268/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13590.jpg: 960x960 1 person, 2 trucks, ",0.022938013076782227,0.005986213684082031,0.16356325149536133,0.002991199493408203
268,,yolov5s6_960_fp16,"image 269/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13605.jpg: 960x960 1 person, 2 trucks, ",0.02193737030029297,0.0059871673583984375,0.15259194374084473,0.0039920806884765625
269,,yolov5s6_960_fp16,"image 270/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13620.jpg: 960x960 1 person, 2 trucks, ",0.024933815002441406,0.005988597869873047,0.1665637493133545,0.00397491455078125
270,,yolov5s6_960_fp16,"image 271/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13635.jpg: 960x960 1 person, 2 trucks, ",0.02293848991394043,0.004987001419067383,0.15558409690856934,0.0039899349212646484
271,,yolov5s6_960_fp16,"image 272/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1365.jpg: 960x960 2 cars, 1 truck, ",0.022938966751098633,0.0049893856048583984,0.1605687141418457,0.002997875213623047
272,,yolov5s6_960_fp16,"image 273/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13650.jpg: 960x960 1 person, 2 trucks, ",0.023933887481689453,0.004987001419067383,0.15757989883422852,0.0029914379119873047
273,,yolov5s6_960_fp16,"image 274/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13665.jpg: 960x960 2 persons, 2 trucks, ",0.028922080993652344,0.006984233856201172,0.16954493522644043,0.0029921531677246094
274,,yolov5s6_960_fp16,"image 275/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13680.jpg: 960x960 1 person, 2 trucks, ",0.023937702178955078,0.00598597526550293,0.16555428504943848,0.002991914749145508
275,,yolov5s6_960_fp16,"image 276/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13695.jpg: 960x960 2 persons, 2 trucks, ",0.033910512924194336,0.009973764419555664,0.16156721115112305,0.004987001419067383
276,,yolov5s6_960_fp16,"image 277/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13710.jpg: 960x960 2 persons, 2 trucks, ",0.027924537658691406,0.004987955093383789,0.15358996391296387,0.002991199493408203
277,,yolov5s6_960_fp16,"image 278/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13725.jpg: 960x960 2 persons, 2 trucks, ",0.0249326229095459,0.005986452102661133,0.16754913330078125,0.004985809326171875
278,,yolov5s6_960_fp16,"image 279/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13740.jpg: 960x960 2 persons, 2 trucks, ",0.023935317993164062,0.005984783172607422,0.15857720375061035,0.004986286163330078
279,,yolov5s6_960_fp16,"image 280/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13755.jpg: 960x960 2 persons, 2 trucks, ",0.023937225341796875,0.007977485656738281,0.18051862716674805,0.007978439331054688
280,,yolov5s6_960_fp16,"image 281/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13770.jpg: 960x960 2 persons, 2 trucks, ",0.030916452407836914,0.0059850215911865234,0.15558528900146484,0.0029926300048828125
281,,yolov5s6_960_fp16,"image 282/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13785.jpg: 960x960 3 persons, 2 trucks, ",0.02991795539855957,0.005989551544189453,0.17752480506896973,0.0029897689819335938
282,,yolov5s6_960_fp16,"image 283/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1380.jpg: 960x960 2 cars, 1 truck, ",0.02094101905822754,0.004991769790649414,0.15757465362548828,0.004986763000488281
283,,yolov5s6_960_fp16,"image 284/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13800.jpg: 960x960 3 persons, 2 trucks, ",0.02393937110900879,0.0060155391693115234,0.16452789306640625,0.003990650177001953
284,,yolov5s6_960_fp16,"image 285/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13815.jpg: 960x960 3 persons, 2 trucks, ",0.024933576583862305,0.005988597869873047,0.15361475944519043,0.004957914352416992
285,,yolov5s6_960_fp16,"image 286/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13830.jpg: 960x960 3 persons, 2 trucks, ",0.027925968170166016,0.008986234664916992,0.15756964683532715,0.0029931068420410156
286,,yolov5s6_960_fp16,"image 287/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13845.jpg: 960x960 3 persons, 2 trucks, ",0.020943641662597656,0.0059833526611328125,0.1545865535736084,0.003988742828369141
287,,yolov5s6_960_fp16,"image 288/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13860.jpg: 960x960 3 persons, 2 trucks, ",0.02792668342590332,0.004991054534912109,0.16156458854675293,0.003988027572631836
288,,yolov5s6_960_fp16,"image 289/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13875.jpg: 960x960 3 persons, 2 trucks, ",0.020946741104125977,0.004986763000488281,0.15358853340148926,0.0039904117584228516
289,,yolov5s6_960_fp16,"image 290/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13890.jpg: 960x960 3 persons, 2 trucks, ",0.022936582565307617,0.004987001419067383,0.1625661849975586,0.003988981246948242
290,,yolov5s6_960_fp16,"image 291/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13905.jpg: 960x960 3 persons, 2 trucks, ",0.021941184997558594,0.004987001419067383,0.16455984115600586,0.003990650177001953
291,,yolov5s6_960_fp16,"image 292/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13920.jpg: 960x960 3 persons, 2 trucks, ",0.028922080993652344,0.005986213684082031,0.160569429397583,0.002991914749145508
292,,yolov5s6_960_fp16,"image 293/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13935.jpg: 960x960 3 persons, 2 trucks, ",0.04188728332519531,0.005986928939819336,0.15159392356872559,0.003988504409790039
293,,yolov5s6_960_fp16,"image 294/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1395.jpg: 960x960 2 cars, ",0.02692890167236328,0.005985260009765625,0.1605691909790039,0.0029916763305664062
294,,yolov5s6_960_fp16,"image 295/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13950.jpg: 960x960 3 persons, 2 trucks, ",0.02693629264831543,0.004978179931640625,0.1595754623413086,0.003990650177001953
295,,yolov5s6_960_fp16,"image 296/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13965.jpg: 960x960 4 persons, 1 truck, ",0.020941734313964844,0.00598454475402832,0.1765279769897461,0.003989219665527344
296,,yolov5s6_960_fp16,"image 297/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13980.jpg: 960x960 2 persons, 2 trucks, ",0.021939992904663086,0.004987955093383789,0.1515951156616211,0.00399017333984375
297,,yolov5s6_960_fp16,"image 298/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang13995.jpg: 960x960 2 persons, 2 trucks, ",0.0219423770904541,0.0049877166748046875,0.1685466766357422,0.0049877166748046875
298,,yolov5s6_960_fp16,"image 299/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14010.jpg: 960x960 3 persons, 1 truck, ",0.02592921257019043,0.005985736846923828,0.15658068656921387,0.003989696502685547
299,,yolov5s6_960_fp16,"image 300/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14025.jpg: 960x960 3 persons, 1 truck, ",0.024932861328125,0.006984710693359375,0.16954421997070312,0.003989696502685547
300,,yolov5s6_960_fp16,"image 301/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14040.jpg: 960x960 3 persons, 1 truck, ",0.019948720932006836,0.005985260009765625,0.16655921936035156,0.004979133605957031
301,,yolov5s6_960_fp16,"image 302/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14055.jpg: 960x960 3 persons, 1 truck, ",0.023936033248901367,0.004986763000488281,0.15658140182495117,0.004987239837646484
302,,yolov5s6_960_fp16,"image 303/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14070.jpg: 960x960 3 persons, 1 truck, ",0.024932146072387695,0.005985260009765625,0.15757966041564941,0.004985809326171875
303,,yolov5s6_960_fp16,"image 304/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14085.jpg: 960x960 3 persons, 1 truck, ",0.02393651008605957,0.007978677749633789,0.16356277465820312,0.004987478256225586
304,,yolov5s6_960_fp16,"image 305/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1410.jpg: 960x960 2 cars, ",0.020943641662597656,0.004992246627807617,0.15657711029052734,0.0029921531677246094
305,,yolov5s6_960_fp16,"image 306/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14100.jpg: 960x960 2 persons, 2 trucks, ",0.02692723274230957,0.005986213684082031,0.16755318641662598,0.003991127014160156
306,,yolov5s6_960_fp16,"image 307/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14115.jpg: 960x960 3 persons, 1 truck, ",0.028922557830810547,0.006982564926147461,0.1515944004058838,0.003988742828369141
307,,yolov5s6_960_fp16,"image 308/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14130.jpg: 960x960 3 persons, 1 truck, ",0.02493596076965332,0.0049855709075927734,0.16655540466308594,0.00399017333984375
308,,yolov5s6_960_fp16,"image 309/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14145.jpg: 960x960 3 persons, 1 truck, ",0.02895069122314453,0.005988121032714844,0.1545577049255371,0.003988981246948242
309,,yolov5s6_960_fp16,"image 310/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14160.jpg: 960x960 3 persons, 1 truck, ",0.02689361572265625,0.005987405776977539,0.16156673431396484,0.004985332489013672
310,,yolov5s6_960_fp16,"image 311/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14175.jpg: 960x960 4 persons, 1 truck, ",0.030919313430786133,0.004986763000488281,0.1545853614807129,0.003989219665527344
311,,yolov5s6_960_fp16,"image 312/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14190.jpg: 960x960 4 persons, 1 truck, ",0.023933887481689453,0.006986141204833984,0.1605675220489502,0.004987478256225586
312,,yolov5s6_960_fp16,"image 313/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14205.jpg: 960x960 3 persons, 1 truck, ",0.021942138671875,0.004990100860595703,0.15159320831298828,0.003989696502685547
313,,yolov5s6_960_fp16,"image 314/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14220.jpg: 960x960 3 persons, 1 truck, ",0.027926206588745117,0.005983114242553711,0.16356277465820312,0.0029921531677246094
314,,yolov5s6_960_fp16,"image 315/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14235.jpg: 960x960 3 persons, 1 truck, ",0.025930404663085938,0.00598454475402832,0.15359139442443848,0.0029892921447753906
315,,yolov5s6_960_fp16,"image 316/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1425.jpg: 960x960 2 cars, ",0.029921531677246094,0.0059850215911865234,0.16256356239318848,0.0039904117584228516
316,,yolov5s6_960_fp16,"image 317/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14250.jpg: 960x960 3 persons, 1 truck, ",0.022938013076782227,0.006982326507568359,0.1685488224029541,0.002992391586303711
317,,yolov5s6_960_fp16,"image 318/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14265.jpg: 960x960 3 persons, 1 truck, ",0.026926279067993164,0.00598454475402832,0.15558457374572754,0.003989458084106445
318,,yolov5s6_960_fp16,"image 319/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14280.jpg: 960x960 3 persons, 1 truck, ",0.02393507957458496,0.00598597526550293,0.15358972549438477,0.0029997825622558594
319,,yolov5s6_960_fp16,"image 320/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14295.jpg: 960x960 3 persons, 1 truck, ",0.026926755905151367,0.0069828033447265625,0.16754984855651855,0.002992391586303711
320,,yolov5s6_960_fp16,"image 321/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14310.jpg: 960x960 3 persons, 1 truck, ",0.026927471160888672,0.0059926509857177734,0.15358400344848633,0.003989458084106445
321,,yolov5s6_960_fp16,"image 322/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14325.jpg: 960x960 3 persons, 1 truck, ",0.026898622512817383,0.007979631423950195,0.17054414749145508,0.004987001419067383
322,,yolov5s6_960_fp16,"image 323/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14340.jpg: 960x960 3 persons, 1 truck, ",0.019945621490478516,0.0049877166748046875,0.1575789451599121,0.0029938220977783203
323,,yolov5s6_960_fp16,"image 324/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14355.jpg: 960x960 3 persons, 1 truck, ",0.029918670654296875,0.0049936771392822266,0.16754651069641113,0.002992391586303711
324,,yolov5s6_960_fp16,"image 325/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14370.jpg: 960x960 3 persons, 1 truck, ",0.024930238723754883,0.005986690521240234,0.15657973289489746,0.003988981246948242
325,,yolov5s6_960_fp16,"image 326/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14385.jpg: 960x960 3 persons, 1 truck, ",0.024934768676757812,0.005982637405395508,0.16954851150512695,0.002991914749145508
326,,yolov5s6_960_fp16,"image 327/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1440.jpg: 960x960 2 cars, 1 truck, ",0.02293562889099121,0.006982564926147461,0.1655590534210205,0.005984306335449219
327,,yolov5s6_960_fp16,"image 328/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14400.jpg: 960x960 3 persons, 1 truck, ",0.022935152053833008,0.005986213684082031,0.16755247116088867,0.0039882659912109375
328,,yolov5s6_960_fp16,"image 329/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14415.jpg: 960x960 3 persons, 1 truck, ",0.02094292640686035,0.005984783172607422,0.15957427024841309,0.003990650177001953
329,,yolov5s6_960_fp16,"image 330/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14430.jpg: 960x960 3 persons, 1 truck, ",0.023934125900268555,0.0069828033447265625,0.1655561923980713,0.003989696502685547
330,,yolov5s6_960_fp16,"image 331/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14445.jpg: 960x960 3 persons, 1 truck, ",0.02293992042541504,0.005983591079711914,0.15558409690856934,0.0029916763305664062
331,,yolov5s6_960_fp16,"image 332/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14460.jpg: 960x960 3 persons, 1 truck, ",0.02094411849975586,0.005982637405395508,0.16954779624938965,0.003988742828369141
332,,yolov5s6_960_fp16,"image 333/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14475.jpg: 960x960 3 persons, 1 truck, ",0.024936199188232422,0.004990100860595703,0.16156268119812012,0.003989219665527344
333,,yolov5s6_960_fp16,"image 334/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14490.jpg: 960x960 3 persons, 1 truck, ",0.019945621490478516,0.006016254425048828,0.1655259132385254,0.002991914749145508
334,,yolov5s6_960_fp16,"image 335/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14505.jpg: 960x960 3 persons, 1 truck, ",0.02094435691833496,0.004992485046386719,0.16555261611938477,0.003988504409790039
335,,yolov5s6_960_fp16,"image 336/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14520.jpg: 960x960 3 persons, 1 truck, ",0.02293848991394043,0.0059854984283447266,0.16057205200195312,0.0039882659912109375
336,,yolov5s6_960_fp16,"image 337/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14535.jpg: 960x960 3 persons, 1 truck, ",0.024932861328125,0.00498509407043457,0.15857791900634766,0.004985809326171875
337,,yolov5s6_960_fp16,"image 338/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1455.jpg: 960x960 1 car, 1 truck, ",0.024932146072387695,0.004994630813598633,0.17053890228271484,0.004985809326171875
338,,yolov5s6_960_fp16,"image 339/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14550.jpg: 960x960 3 persons, 1 truck, ",0.024934053421020508,0.004988908767700195,0.15857362747192383,0.0029952526092529297
339,,yolov5s6_960_fp16,"image 340/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14565.jpg: 960x960 3 persons, 1 truck, ",0.02493143081665039,0.005986928939819336,0.1715404987335205,0.00399017333984375
340,,yolov5s6_960_fp16,"image 341/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14580.jpg: 960x960 3 persons, 1 truck, ",0.021940946578979492,0.0059871673583984375,0.1585712432861328,0.003989696502685547
341,,yolov5s6_960_fp16,"image 342/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14595.jpg: 960x960 3 persons, 1 truck, ",0.024974822998046875,0.005988597869873047,0.16156244277954102,0.0029931068420410156
342,,yolov5s6_960_fp16,"image 343/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14610.jpg: 960x960 3 persons, 1 truck, ",0.020944595336914062,0.004986286163330078,0.1655585765838623,0.003988981246948242
343,,yolov5s6_960_fp16,"image 344/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14625.jpg: 960x960 3 persons, 1 truck, ",0.02393651008605957,0.0059850215911865234,0.16356158256530762,0.003989696502685547
344,,yolov5s6_960_fp16,"image 345/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14640.jpg: 960x960 3 persons, 1 truck, ",0.02493119239807129,0.004987478256225586,0.15558528900146484,0.003989696502685547
345,,yolov5s6_960_fp16,"image 346/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14655.jpg: 960x960 2 persons, 1 truck, ",0.022937536239624023,0.005982398986816406,0.16456031799316406,0.003991127014160156
346,,yolov5s6_960_fp16,"image 347/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14670.jpg: 960x960 3 persons, 2 trucks, ",0.029913663864135742,0.0059854984283447266,0.15259242057800293,0.003988504409790039
347,,yolov5s6_960_fp16,"image 348/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14685.jpg: 960x960 3 persons, 2 trucks, ",0.022938251495361328,0.005984306335449219,0.17453336715698242,0.004987239837646484
348,,yolov5s6_960_fp16,"image 349/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1470.jpg: 960x960 1 car, 1 truck, ",0.021940231323242188,0.0049893856048583984,0.1595771312713623,0.002989053726196289
349,,yolov5s6_960_fp16,"image 350/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14700.jpg: 960x960 3 persons, 1 truck, ",0.025928974151611328,0.004987001419067383,0.16356372833251953,0.0029916763305664062
350,,yolov5s6_960_fp16,"image 351/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14715.jpg: 960x960 3 persons, 1 truck, ",0.02493429183959961,0.00598597526550293,0.15957117080688477,0.0029916763305664062
351,,yolov5s6_960_fp16,"image 352/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14730.jpg: 960x960 3 persons, 1 truck, ",0.02692890167236328,0.006001710891723633,0.16155099868774414,0.002990245819091797
352,,yolov5s6_960_fp16,"image 353/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14745.jpg: 960x960 3 persons, 1 truck, ",0.020943880081176758,0.004987239837646484,0.1625654697418213,0.0049877166748046875
353,,yolov5s6_960_fp16,"image 354/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14760.jpg: 960x960 2 persons, 1 truck, ",0.02493119239807129,0.006982088088989258,0.16456079483032227,0.00498652458190918
354,,yolov5s6_960_fp16,"image 355/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14775.jpg: 960x960 2 persons, 1 truck, ",0.0209500789642334,0.005977630615234375,0.154587984085083,0.0029914379119873047
355,,yolov5s6_960_fp16,"image 356/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14790.jpg: 960x960 2 persons, 1 truck, ",0.028922080993652344,0.005986452102661133,0.16356205940246582,0.002992868423461914
356,,yolov5s6_960_fp16,"image 357/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14805.jpg: 960x960 2 persons, 2 trucks, ",0.027924776077270508,0.004988670349121094,0.15259242057800293,0.0029916763305664062
357,,yolov5s6_960_fp16,"image 358/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang14820.jpg: 960x960 2 persons, 2 trucks, ",0.023933887481689453,0.0059986114501953125,0.16454625129699707,0.004986763000488281
